"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1957850066179293269","Tue Aug 19 17:03:20 +0000 2025","0","@IpunkVizard @IpunkVizard Buat penanganan awalnya Kak Ipunk bisa clear cache atau reinstall dulu aplikasinya ya. Bila masih kendala silakan kirimin nomor HP dan capture kendalanya ke DM ya. -Beeru","1957850883921965399","","IpunkVizard","in","","0","1","0","https://x.com/undefined/status/1957850883921965399","255409050",
"1957781198740287973","Tue Aug 19 17:00:49 +0000 2025","0","@txtdrjkt Rakyat beli paket telkomsel overpriced sendiri dpr dikasi tunjangan 15 yuta kerjaannya claim kerjaan org lain dan manut pada yg di atas. Ugh kyskys","1957850252066865578","","txtdrjkt","in","","0","0","0","https://x.com/undefined/status/1957850252066865578","1603972858874859520",
"1957847258348576860","Tue Aug 19 17:00:23 +0000 2025","0","@kikyrat @TelkomIndonesia @Kemenkomdigi_id @kikyrat Zyad minta maaf ya Kak Kiky. Kalau saat ini jaringan IndiHome Kakak yang berkendala coba infoin dulu yuk ke DM nomor IndiHome sama atas nama biar dibantu cek serta privasi data terjaga. Makasih :) -Zyad","1957850140603216105","","kikyrat","in","","0","1","0","https://x.com/undefined/status/1957850140603216105","255409050",
"1957847258348576860","Tue Aug 19 16:58:13 +0000 2025","0","@Telkomsel @TelkomIndonesia @Kemenkomdigi_id Kabupaten Mimika Kota Timika. Masa iya sy harus cantumkan nomor orang 1 kota ? Tanggal kejadian 16 Agustus sampai sekarang Indihome tidak terkoneksi internet.","1957849595402224073","","Telkomsel","in","","0","1","0","https://x.com/undefined/status/1957849595402224073","153983049",
"1957825089115992188","Tue Aug 19 16:56:38 +0000 2025","0","@Ilceng33 @Telkomsel @Ilceng33 Kak Cengling. Maaf yaa untuk tarif paket udah disesuaikan sama benefit kuota yang didapatkan. Terkait kendala sinyalnya biar Nafi bantu cek yuk infoin nomor HP waktu kejadian lokasi lengkap sama kalau ada nomor HP lain yang berkendala sama ke DM ya. Makasih -Nafi","1957849197312393280","","Ilceng33","in","","0","0","0","https://x.com/undefined/status/1957849197312393280","2522127175",
"1957847258348576860","Tue Aug 19 16:55:12 +0000 2025","0","@kikyrat @TelkomIndonesia @Kemenkomdigi_id @kikyrat Untuk pengecekan kendala jaringannya Kakak bisa infoin nomor HP nomor lain yang alami kendala sama jika ada tanggal waktu kejadian dan detail lokasi ke DM ya. -Beeru","1957848838485733436","","kikyrat","in","","0","1","0","https://x.com/undefined/status/1957848838485733436","255409050",
"1957631140514140404","Tue Aug 19 16:52:05 +0000 2025","0","@tyongbleu Waduh..coba infoin lokasi nya dimana nih Kak? -Muzam","1957848052166975752","","tyongbleu","in","","0","0","0","https://x.com/undefined/status/1957848052166975752","255409050",
"1957631140514140404","Tue Aug 19 16:50:39 +0000 2025","0","@Laviemielle Huaaaaa emang sinyal buat daerah mana nih Kak? -Muzam","1957847693872754753","","Laviemielle","in","","0","0","0","https://x.com/undefined/status/1957847693872754753","255409050",
"1957847258348576860","Tue Aug 19 16:48:56 +0000 2025","1","@Telkomsel @TelkomIndonesia jaringan aja ga ada tapi tagihan udah keluar. Minimal beresin dulu masalahnya. Kita disuruh bayar tapi sambil ga bisa pake apa2 gitu ? Minimal kompensasinya lah! #perlindungankonsumen #IndonesiaJaya #indihome https://t.co/tZIBrlX80Y","1957847258348576860","https://pbs.twimg.com/media/Gyurm6ebMAAmUgW.jpg","Telkomsel","in","","0","1","0","https://x.com/undefined/status/1957847258348576860","153983049",
"1957846049005137937","Tue Aug 19 16:46:51 +0000 2025","0","@sekarumichi Udah coba cek programnya di MyTelkomsel belum Kak? Kuy coba cek dulu deh Kak banyak program yang menarik loh Kak -Pange","1957846737743171651","","sekarumichi","in","","0","0","0","https://x.com/undefined/status/1957846737743171651","255409050",
